Store,Climate,VSG,Category,Space,Sales,Units,Profit,Exit_Flag,Future_Space,Entry_Space,BOH $,BOH Units,CC Count w/ BOH,Profit %,Receipts  $,Receipts Units
1370,HOT,SM,SONOMA DENIM,0,5082.67,439,1858.02,0,7.5,2,6864,264,22,0.365559834,8658,333
1370,HOT,SM,SWIMWEAR,0,940.24,103,355.48,0,7.5,2,0,0,26,0.378073683,3532,139
1371,MILD,SM,ADIDAS,1,138.07,6,77.57,0,7.5,2,0,0,2,0.56181647,0,0
1371,MILD,SM,CARTERS,0,4712.48,506,1535.53,0,7.5,2,1712,80,91,0.325843293,13380,624
1371,MILD,SM,CHAPS,0,155.71,12,35.33,0,7.5,2,692,22,6,0.226896153,0,0
1371,MILD,SM,HURLEY - HAWK,0.5,11484.06,726,5691.434,0,7.5,2,6100,201,139,0.495594241,30004,1074
1371,MILD,SM,JUMPING BEANS,0,20534.89,3088,10077.869,0,7.5,2,11136,600,260,0.490768102,62842.4,3549
1371,MILD,SM,JUMPING BEANS ACTIVE,0.5,3455.44,341,1879.219,0,7.5,2,6424,249,92,0.54384362,9432,434
1371,MILD,SM,LEE DENIM,1,626.65,43,281.4,0,7.5,2,0,0,7,0.449054496,2496,78
1371,MILD,SM,LEVI DENIM,1,9651.42,423,4693.45,0,7.5,2,7650,188,27,0.486296317,19042,481
1371,MILD,SM,LICENSED CHARACTER - JBD,0,13011.12,1263,6237.641,0,7.5,2,18094,717,338,0.47940846,35540,1672
1371,MILD,SM,NIKE,3,8723.28,438,5038.38,0,7.5,2,5924,191,153,0.577578617,22950,790
1371,MILD,SM,OSHKOSH,0.5,-78.94,-6,-29.09,0,7.5,2,0,0,8,0.368507727,0,0
1371,MILD,SM,OUTERWEAR,0,1837.81,73,907.31,0,7.5,2,720,12,13,0.49369086,5232,77
1371,MILD,SM,SONOMA,0,12123.27,1343,6066.666,0,7.5,2,5108,255,173,0.500414987,35576,1658
1371,MILD,SM,SONOMA DENIM,0,6869.15,570,2643.222,0,7.5,2,4836,186,21,0.384796081,13208,508
1371,MILD,SM,SWIMWEAR,0,1133,107,512.75,0,7.5,2,0,0,23,0.452559576,3724,147
1372,HOT,SM,ADIDAS,1,0,0,0,0,7.5,2,0,0,0,0,0,0
1372,HOT,SM,CARTERS,0,4273.47,475,1327.72,0,7.5,2,2436,115,87,0.310688972,11676,552
1372,HOT,SM,CHAPS,0,175.45,13,51.58,0,7.5,2,590,19,8,0.293986891,0,0
1372,HOT,SM,HURLEY - HAWK,0.5,10606.26,646,5545.956,0,7.5,2,6166,206,138,0.522894592,31384,1121
1372,HOT,SM,JUMPING BEANS,0,20956.82,3202,10996.765,0,7.5,2,11076,632,275,0.52473443,65544,3855
1372,HOT,SM,JUMPING BEANS ACTIVE,0.5,1676.16,187,818.798,0,7.5,2,4784,207,91,0.488496325,9748,465
1372,HOT,SM,LEE DENIM,1,2005.59,132,926.59,0,7.5,2,576,18,9,0.4620037,6176,196
1372,HOT,SM,LEVI DENIM,1,10339.01,442,5108.08,0,7.5,2,7736,191,29,0.494058909,21448,540
1372,HOT,SM,LICENSED CHARACTER - JBD,0,16963.03,1852,7930.651,0,7.5,2,24472,1043,358,0.467525613,41418,2230
1372,HOT,SM,NIKE,3,7682.1,385,4492.96,0,7.5,2,4024,159,157,0.58486091,24102,844
1372,HOT,SM,OSHKOSH,0.5,11.49,2,4.94,0,7.5,2,0,0,4,0.429939077,0,0
1372,HOT,SM,OUTERWEAR,0,2711.17,125,1383.89,0,7.5,2,0,0,13,0.510440142,6684,118
1372,HOT,SM,SONOMA,0,12887.28,1409,6839.722,0,7.5,2,2660,133,161,0.530734336,38134,1805
1372,HOT,SM,SONOMA DENIM,0,8228.93,668,3300.378,0,7.5,2,5018,193,23,0.401070127,15678,603
1372,HOT,SM,SWIMWEAR,0,1293.37,129,539.97,0,7.5,2,0,0,24,0.417490741,3660,143
1373,HOT,SM,ADIDAS,1.5,-14.8,-1,-1.3,0,7.5,2,0,0,1,0.087837838,0,0
1373,HOT,SM,CARTERS,0,4982.19,598,1360.68,0,7.5,2,3248,147,101,0.273108814,12938,625
1373,HOT,SM,CHAPS,0,196.2,13,63.19,0,7.5,2,688,22,8,0.322069317,0,0
1373,HOT,SM,HURLEY - HAWK,0.5,9450.09,614,4620.887,0,7.5,2,7058,234,111,0.488978094,29370,1078
1373,HOT,SM,JUMPING BEANS,0,27252.87,4287,13863.439,0,7.5,2,15088,841,301,0.508696479,82992,4876
1373,HOT,SM,JUMPING BEANS ACTIVE,1,3371.55,376,1773.93,0,7.5,2,5000,223,92,0.526146728,12546,600
1373,HOT,SM,LEE DENIM,1,1756.76,118,785.76,0,7.5,2,636,20,13,0.447277943,4160,130
1373,HOT,SM,LEVI DENIM,1,10159.62,443,4965.6,0,7.5,2,9646,232,36,0.488758438,18018,457
1373,HOT,SM,LICENSED CHARACTER - JBD,0,21796.78,2319,10251.739,0,7.5,2,26472,1099,382,0.470332728,50040,2630
1373,HOT,SM,NIKE,2,12986.56,676,7496.49,0,7.5,2,5486,211,221,0.577249864,36846,1344
1373,HOT,SM,OSHKOSH,0.5,-11.73,-1,-4.28,0,7.5,2,90,3,11,0.364876385,0,0
1373,HOT,SM,OUTERWEAR,0,2906.49,153,1321.66,0,7.5,2,0,0,15,0.45472718,8616,155
1373,HOT,SM,SONOMA,0,14198.98,1642,7140.748,0,7.5,2,3192,158,167,0.502905702,40086,1907
1373,HOT,SM,SONOMA DENIM,0,6639.9,546,2641.02,0,7.5,2,6292,242,23,0.397749966,13052,502
1373,HOT,SM,SWIMWEAR,0,1662.35,168,695.6,0,7.5,2,0,0,26,0.418443769,4964,196
1374,HOT,SM,ADIDAS,1.5,-65.08,-1,-27.23,0,7.5,2,0,0,2,0.418408113,0,0
1374,HOT,SM,CARTERS,0,3743.68,458,945.83,0,7.5,2,2006,95,97,0.252647128,11986,575
1374,HOT,SM,CHAPS,0,-25.88,-2,6.99,0,7.5,2,412,13,12,-0.270092736,0,0
1374,HOT,SM,HURLEY - HAWK,0.5,9954.39,649,4632.837,0,7.5,2,5770,194,115,0.465406419,29050,1026
1374,HOT,SM,JUMPING BEANS,0,21119.53,3333,10753.333,0,7.5,2,11996,656,280,0.509165355,61040,3585
1374,HOT,SM,JUMPING BEANS ACTIVE,1,3278.27,352,1664.358,0,7.5,2,5398,212,92,0.507693997,10264,491
1374,HOT,SM,LEE DENIM,1,1083.05,74,479.05,0,7.5,2,0,0,7,0.442315683,2752,86
1374,HOT,SM,LEVI DENIM,1,8332.27,369,4004.67,0,7.5,2,7350,177,28,0.480621727,20490,521
1374,HOT,SM,LICENSED CHARACTER - JBD,0,15294.3,1704,7240.339,0,7.5,2,16316,601,308,0.473401136,36128,1909
1374,HOT,SM,NIKE,2,9435.66,475,5478.13,0,7.5,2,6994,225,160,0.580577299,24246,892
1374,HOT,SM,OSHKOSH,0.5,-62.28,-3,-13.83,0,7.5,2,90,3,13,0.222061657,0,0
1374,HOT,SM,OUTERWEAR,0,2931.28,115,1472.5,0,7.5,2,720,12,15,0.502340275,8376,122
1374,HOT,SM,SONOMA,0,12047.24,1415,5838.535,0,7.5,2,5628,279,174,0.48463673,36732,1742
1374,HOT,SM,SONOMA DENIM,0,4702.7,385,1859.288,0,7.5,2,4108,158,23,0.395366066,10062,387
1374,HOT,SM,SWIMWEAR,0,1222.62,110,585.17,0,7.5,2,0,0,24,0.478619686,4036,158
1376,HOT,SM,ADIDAS,1,-20.46,-3,0.84,0,7.5,2,72,3,6,-0.041055718,0,0
1376,HOT,SM,CARTERS,0,6035.79,719,1834.68,0,7.5,2,1718,81,106,0.303966838,17006,830
1376,HOT,SM,CHAPS,0,201.5,17,38.86,0,7.5,2,950,30,11,0.192853598,0,0
1376,HOT,SM,HURLEY - HAWK,0.5,12915.97,816,6475.397,0,7.5,2,8798,291,113,0.501348099,33574,1215
1376,HOT,SM,JUMPING BEANS,0,34390.09,5374,17639.92,0,7.5,2,16960,965,294,0.512936139,104376,6145
1376,HOT,SM,JUMPING BEANS ACTIVE,0.5,3565.01,384,1865.602,0,7.5,2,7140,314,94,0.523309051,14598,690
1376,HOT,SM,LEE DENIM,1,1443.3,99,633.3,0,7.5,2,448,14,11,0.438786115,4424,141
1376,HOT,SM,LEVI DENIM,1,13886.29,597,6736.23,0,7.5,2,14410,344,28,0.485099332,21932,552
1376,HOT,SM,LICENSED CHARACTER - JBD,0,30957.06,3446,14688.176,0,7.5,2,29618,1256,373,0.474469346,70852,3747
1376,HOT,SM,NIKE,2,14227.84,726,8378.92,0,7.5,2,5548,216,226,0.588910193,40884,1513
1376,HOT,SM,OSHKOSH,0.5,7287.68,664,2043.08,0,7.5,2,1504,57,103,0.280347106,27802,1045
1376,HOT,SM,OUTERWEAR,0,1953.48,99,920.7,0,7.5,2,0,0,18,0.471312734,5784,103
1376,HOT,SM,SONOMA,0,17088.5,1921,8842.612,0,7.5,2,4876,240,173,0.517459812,48598,2308
1376,HOT,SM,SONOMA DENIM,1,8735.37,724,3388.252,0,7.5,2,7748,298,23,0.387877331,15886,611
1376,HOT,SM,SWIMWEAR,0,1404.26,135,594.91,0,7.5,2,0,0,24,0.423646618,4678,183
1377,HOT,SM,ADIDAS,1,-0.84,0,-0.84,0,8,2,0,0,1,1,0,0
1377,HOT,SM,CARTERS,0,5260.27,612,1606.52,0,8,2,3138,150,106,0.305406376,14174,681
1377,HOT,SM,CHAPS,0,195.47,15,58.96,0,8,2,846,29,11,0.301631964,0,0
1377,HOT,SM,HURLEY - HAWK,0.5,16253.32,1093,7803.75,0,8,2,8594,283,138,0.480132674,41462,1491
1377,HOT,SM,JUMPING BEANS,0,18448.53,2882,9513.637,0,8,2,10752,598,287,0.515685369,52220,3086
1377,HOT,SM,JUMPING BEANS ACTIVE,1,2866.74,330,1472.987,0,8,2,4072,177,95,0.51381953,9832,478
1377,HOT,SM,LEE DENIM,1,1651.38,116,721.88,0,8,2,1184,37,11,0.437137424,3968,124
1377,HOT,SM,LEVI DENIM,1,4323.36,198,1984.1,0,8,2,6966,169,25,0.458925465,7500,192
1377,HOT,SM,LICENSED CHARACTER - JBD,0,14805.04,1601,7065.148,0,8,2,16400,654,334,0.477212355,31758,1684
1377,HOT,SM,NIKE,3,9797.17,515,5755.22,0,8,2,4302,171,157,0.587436984,28980,1033
1377,HOT,SM,OSHKOSH,0.5,157.78,20,62.67,0,8,2,0,0,21,0.397198631,0,0
1377,HOT,SM,OUTERWEAR,0,2468.75,121,1181.37,0,8,2,0,0,14,0.47852962,6900,124
1377,HOT,SM,SONOMA,0,9950.08,1156,5037.156,0,8,2,2900,145,165,0.506242764,29452,1408
1377,HOT,SM,SONOMA DENIM,0,4460.28,371,1728.39,0,8,2,5798,223,23,0.387507062,8684,334
1377,HOT,SM,SWIMWEAR,0,1329.99,132,552.59,0,8,2,0,0,23,0.415484327,4278,167
1378,HOT,SM,ADIDAS,1,-21.54,-2,-7.34,0,8,2,0,0,2,0.340761374,0,0
1378,HOT,SM,CARTERS,0,4018.82,440,1309.63,0,8,2,1550,72,89,0.325874262,12804,606
1378,HOT,SM,CHAPS,0,132.88,10,35.38,0,8,2,580,19,10,0.266255268,0,0
1378,HOT,SM,HURLEY - HAWK,0.5,9085.93,613,4351.591,0,8,2,8120,269,136,0.478937324,28632,1060
1378,HOT,SM,JUMPING BEANS,0,11716.73,1834,6024.225,0,8,2,10220,590,291,0.514155827,40956,2386
1378,HOT,SM,JUMPING BEANS ACTIVE,1,2001.1,228,1051.8,0,8,2,2798,124,92,0.525610914,9232,446
1378,HOT,SM,LEE DENIM,1,1181.97,82,510.97,0,8,2,352,11,10,0.432303696,2976,93
1378,HOT,SM,LEVI DENIM,1,5130.9,229,2435.21,0,8,2,8782,216,24,0.474616539,5964,154
1378,HOT,SM,LICENSED CHARACTER - JBD,0,10128.6,1059,4937.321,0,8,2,14194,552,321,0.487463322,24192,1299
1378,HOT,SM,NIKE,3,6444.21,340,3789.98,0,8,2,3600,142,161,0.58812174,23970,854
1378,HOT,SM,OSHKOSH,0.5,-11.75,-2,6.75,0,8,2,262,7,12,-0.574468085,0,0
1378,HOT,SM,OUTERWEAR,0,1932.99,92,931.99,0,8,2,0,0,13,0.482149416,5448,95
1378,HOT,SM,SONOMA,0,8961.28,1013,4640.55,0,8,2,2740,137,168,0.517844549,25504,1215
1378,HOT,SM,SONOMA DENIM,0,4872.9,405,1885.884,0,8,2,4134,159,22,0.387014714,10140,390
1378,HOT,SM,SWIMWEAR,0,917.38,92,375.28,0,8,2,20,1,24,0.409078027,3408,134
1379,MILD,SM,ADIDAS,1.5,23.93,1,49.03,0,7.5,2,0,0,4,2.048892603,0,0
1379,MILD,SM,CARTERS,0,4058.03,419,1492.92,0,7.5,2,2494,119,93,0.367892795,12048,571
1379,MILD,SM,CHAPS,0,130.12,12,43.49,0,7.5,2,398,15,7,0.334229942,0,0
1379,MILD,SM,HURLEY - HAWK,0.5,6506.29,397,3468.566,0,7.5,2,7356,242,125,0.533109652,17060,672
1379,MILD,SM,JUMPING BEANS,0,20885.32,2958,11015.702,0,7.5,2,11572,631,271,0.527437549,59556,3358
1379,MILD,SM,JUMPING BEANS ACTIVE,1,3115.57,285,1779.423,0,7.5,2,5420,213,92,0.571138829,8996,419
1379,MILD,SM,LEE DENIM,1,706.89,40,368.89,0,7.5,2,0,0,6,0.521849227,1536,48
1379,MILD,SM,LEVI DENIM,1,5443.06,230,2717.06,0,7.5,2,7884,193,22,0.499178771,7412,190
1379,MILD,SM,LICENSED CHARACTER - JBD,0,11448.32,1087,5898.714,0,7.5,2,15590,597,332,0.515247128,28364,1410
1379,MILD,SM,NIKE,2,12123.56,601,7253.71,0,7.5,2,6106,205,180,0.598315181,26472,976
1379,MILD,SM,OSHKOSH,0.5,9.35,-1,60.05,0,7.5,2,0,0,5,6.422459893,0,0
1379,MILD,SM,OUTERWEAR,0,2310.49,88,1184.16,0,7.5,2,720,12,13,0.512514661,5580,84
1379,MILD,SM,SONOMA,0,7678.91,826,4030.094,0,7.5,2,4420,221,172,0.52482631,27070,1272
1379,MILD,SM,SONOMA DENIM,0,3824.31,299,1619.334,0,7.5,2,4264,164,21,0.423431678,8008,308
1379,MILD,SM,SWIMWEAR,0,1461.47,127,708.02,0,7.5,2,0,0,25,0.48445743,4150,162
138,COLD,ST,ADIDAS,1.5,10202.15,624,4508.15,0,9.5,3,4594,139,107,0.441882348,36814,1332
138,COLD,ST,CARTERS,1,12927.32,1520,3674.27,0,9.5,3,3432,157,134,0.284225191,39516,1831
138,COLD,ST,CHAPS,0,6765.1,505,1648.24,0,9.5,3,5149,165,89,0.243638675,24492.6,755
138,COLD,ST,HURLEY - HAWK,0.5,5203.83,338,2430.08,0,9.5,3,0,0,58,0.466979129,13368,468
138,COLD,ST,JUMPING BEANS,0,45880.9,7315,23158.135,0,9.5,3,15228,853,278,0.504744567,157656,9071
138,COLD,ST,JUMPING BEANS ACTIVE,1,9355.25,1015,4919.578,0,9.5,3,8010,323,135,0.525862804,26568,1230
138,COLD,ST,LEE DENIM,1,10914.27,708,3538.05,0,9.5,3,6836,244,22,0.324167352,23824,832
138,COLD,ST,LEVI DENIM,1,6848.09,328,3263.57,0,9.5,3,3680,94,20,0.476566459,16071.6,431
138,COLD,ST,LICENSED CHARACTER - JBD,1,26187.94,2751,12533.027,0,9.5,3,21386,857,356,0.478580102,71018,3518
138,COLD,ST,NIKE,1,50099.26,2586,29227.71,0,9.5,3,17312,540,243,0.583396042,113706,3916
138,COLD,ST,OSHKOSH,0.5,13399.45,1209,4037.56,0,9.5,3,3370,118,105,0.301322815,48876,1799
138,COLD,ST,OUTERWEAR,0,6790.56,186,3474.47,0,9.5,3,65,1,35,0.511661778,31995,387
138,COLD,ST,SONOMA,0,22953.64,2727,10945.016,0,9.5,3,10160,508,175,0.476831387,70156,3314
138,COLD,ST,SONOMA DENIM,1,8860.36,722,3409.718,0,9.5,3,5252,202,23,0.384828382,19162,737
138,COLD,ST,SWIMWEAR,0,1540.15,147,673.9,0,9.5,3,0,0,27,0.437554784,5356,210
1381,HOT,ST,ADIDAS,1.5,-5.55,0,2.95,0,9.5,2,0,0,2,-0.531531532,0,0
1381,HOT,ST,CARTERS,0,8978.82,1047,2669.04,0,9.5,2,3096,143,120,0.297259551,25888,1229
1381,HOT,ST,CHAPS,0,339,24,91.79,0,9.5,2,1476,44,5,0.270766962,0,0
1381,HOT,ST,HURLEY - HAWK,0.5,13894.69,925,6630.176,0,9.5,2,11430,376,139,0.477173366,41690,1502
1381,HOT,ST,JUMPING BEANS,0,39474.71,6038,20352.555,0,9.5,2,16204,928,301,0.515584662,120880,7033
1381,HOT,ST,JUMPING BEANS ACTIVE,1,3917.19,436,1975.173,0,9.5,2,8370,367,66,0.504232115,9028,433
1381,HOT,ST,LEE DENIM,1,1603.5,109,713.24,0,9.5,2,668,21,12,0.444801996,4508,144
1381,HOT,ST,LEVI DENIM,1,22709.56,1021,11192.05,0,9.5,2,17238,420,38,0.492834295,34505.6,911
1381,HOT,ST,LICENSED CHARACTER - JBD,0,41031.31,4403,19376.585,0,9.5,2,35078,1419,389,0.472239005,94786,4771
1381,HOT,ST,NIKE,3,16556.77,934,9427.98,0,9.5,2,7294,281,231,0.569433531,56196,2185
1381,HOT,ST,OSHKOSH,0.5,9588.41,860,2691.72,0,9.5,2,2460,92,97,0.280726419,34218,1229
1381,HOT,ST,OUTERWEAR,0,2720.34,145,1253.85,0,9.5,2,0,0,19,0.46091665,8484,154
1381,HOT,ST,SONOMA,0,21556.9,2423,11033.595,0,9.5,2,3136,156,169,0.511835885,62426,2955
1381,HOT,ST,SONOMA DENIM,1,10411.17,844,4196.5,0,9.5,2,10790,415,22,0.403076696,17082,657
1381,HOT,ST,SWIMWEAR,0,1989.71,196,835.51,0,9.5,2,0,0,23,0.419915465,6010,236
1382,HOT,SM,ADIDAS,1,-30.72,-2,-4.12,0,8,2,0,0,3,0.134114583,0,0
1382,HOT,SM,CARTERS,0,3775.09,433,1114.4,0,8,2,2050,97,95,0.29519826,12540,596
1382,HOT,SM,CHAPS,0,143.78,12,34.52,0,8,2,556,18,13,0.240089025,0,0
1382,HOT,SM,HURLEY - HAWK,0.5,11421.69,765,5440.502,0,8,2,6968,228,138,0.476330736,30002,1100
1382,HOT,SM,JUMPING BEANS,0,18243.68,2922,9140.985,0,8,2,11716,651,289,0.501049405,56192,3341
1382,HOT,SM,JUMPING BEANS ACTIVE,1,2302.27,256,1165.974,0,8,2,5380,231,93,0.506445378,9422,444
1382,HOT,SM,LEE DENIM,1,527.54,35,236.29,0,8,2,960,30,11,0.447909163,1504,47
1382,HOT,SM,LEVI DENIM,1,6262.8,270,3018.5,0,8,2,13992,341,28,0.481972919,6266,161
1382,HOT,SM,LICENSED CHARACTER - JBD,0,15596.57,1687,7347.77,0,8,2,24454,973,388,0.471114482,33730,1804
1382,HOT,SM,NIKE,3,10996.9,582,6278.54,0,8,2,5466,208,222,0.570937264,39198,1436
1382,HOT,SM,OSHKOSH,0.5,107.34,12,25.95,0,8,2,216,8,22,0.24175517,0,0
1382,HOT,SM,OUTERWEAR,0,2304.04,118,1038.98,0,8,2,0,0,14,0.450938352,6864,121
1382,HOT,SM,SONOMA,0,10170.45,1142,5248.78,0,8,2,2736,136,166,0.516081393,28886,1366
1382,HOT,SM,SONOMA DENIM,0,5153.96,445,1908.46,0,8,2,5616,216,22,0.370290029,9828,378
1382,HOT,SM,SWIMWEAR,0,1259.01,123,552.16,0,8,2,42,1,27,0.43856681,3696,145
1383,MILD,SM,ADIDAS,1,11.7,0,11.7,0,7.5,2,0,0,1,1,0,0
1383,MILD,SM,CARTERS,0,6277.85,696,2019.12,0,7.5,2,2048,94,95,0.321626034,18886,900
1383,MILD,SM,CHAPS,0,173.85,12,47.22,0,7.5,2,488,17,8,0.27161346,0,0
1383,MILD,SM,HURLEY - HAWK,0.5,22928.13,1478,11752.137,0,7.5,2,7874,258,139,0.51256413,48842,1756
1383,MILD,SM,JUMPING BEANS,0,25974.4,3834,13471.168,0,7.5,2,10780,588,259,0.5186325,81488,4662
1383,MILD,SM,JUMPING BEANS ACTIVE,0.5,3867.71,376,2113.156,0,7.5,2,5182,202,92,0.546358439,10230,468
1383,MILD,SM,LEE DENIM,1,3531.06,233,1385.56,0,7.5,2,0,0,12,0.392392086,11116,368
1383,MILD,SM,LEVI DENIM,1,15468.64,678,7492.62,0,7.5,2,7486,183,26,0.484374838,28366,721
1383,MILD,SM,LICENSED CHARACTER - JBD,0,17475.32,1756,8633.096,0,7.5,2,17140,647,304,0.494016476,41708,2069
1383,MILD,SM,NIKE,3,15189.55,736,8758.9,0,7.5,2,6256,212,153,0.576639861,31260,1061
1383,MILD,SM,OSHKOSH,0.5,2.9,0,2.9,0,7.5,2,26,1,2,1,0,0
1383,MILD,SM,OUTERWEAR,0,4103.36,157,2106.22,0,7.5,2,720,12,12,0.513291546,10440,160
1383,MILD,SM,SONOMA,0,15957.61,1744,8234.948,0,7.5,2,6428,321,175,0.516051464,44908,2119
1383,MILD,SM,SONOMA DENIM,0,9183.42,715,3903.836,0,7.5,2,4056,156,21,0.425096097,17446,671
1383,MILD,SM,SWIMWEAR,0,1732.83,158,803.33,0,7.5,2,0,0,23,0.463594236,5090,199
1385,HOT,SM,ADIDAS,1,-10.74,0,-8.59,0,7.5,2,24,1,1,0.79981378,0,0
1385,HOT,SM,CARTERS,0,5362.12,599,1647.55,0,7.5,2,1594,77,118,0.307257204,15438,721
1385,HOT,SM,CHAPS,0,250.42,22,55.41,0,7.5,2,966,33,10,0.221268269,0,0
1385,HOT,SM,HURLEY - HAWK,0.5,7464.6,485,3705.435,0,7.5,2,5932,200,109,0.496401013,19602,697
1385,HOT,SM,JUMPING BEANS,0,23826.64,3656,12497.922,0,7.5,2,10040,569,283,0.524535646,75356,4450
1385,HOT,SM,JUMPING BEANS ACTIVE,0.5,2979.28,333,1553.945,0,7.5,2,5152,225,91,0.521584074,9672,461
1385,HOT,SM,LEE DENIM,1,589.39,39,279.39,0,7.5,2,992,31,14,0.474032474,1760,55
1385,HOT,SM,LEVI DENIM,1,11321.33,487,5625.13,0,7.5,2,10962,263,26,0.496861235,21080,536
1385,HOT,SM,LICENSED CHARACTER - JBD,0,19016.85,2012,9132.657,0,7.5,2,22314,926,369,0.480240261,49692,2624
1385,HOT,SM,NIKE,2,14161.85,745,8169.54,0,7.5,2,6000,231,223,0.576869547,38088,1392
1385,HOT,SM,OSHKOSH,0.5,5668.02,491,1805.43,0,7.5,2,2132,79,96,0.318529222,19836,724
1385,HOT,SM,OUTERWEAR,0,2046.03,101,970.67,0,7.5,2,0,0,18,0.474416309,6132,110
1385,HOT,SM,SONOMA,0,13046.05,1404,7011.135,0,7.5,2,3596,179,173,0.53741439,38358,1815
1385,HOT,SM,SONOMA DENIM,1,4329.69,361,1682.64,0,7.5,2,7592,292,24,0.388628285,8112,312
1385,HOT,SM,SWIMWEAR,0,1559.09,145,716.44,0,7.5,2,0,0,24,0.459524466,4208,165
1386,HOT,SM,ADIDAS,1,-9.72,0,-9.72,0,7.5,2,0,0,1,1,0,0
1386,HOT,SM,CARTERS,0,5446.24,640,1465.14,0,7.5,2,2794,130,100,0.269018626,15314,724
1386,HOT,SM,CHAPS,0,137.23,12,17.21,0,7.5,2,1016,32,10,0.125409896,0,0
1386,HOT,SM,HURLEY - HAWK,0.5,22577.56,1501,10781.885,0,7.5,2,10212,337,139,0.477548725,50356,1819
1386,HOT,SM,JUMPING BEANS,0,23789.2,3848,11970.288,0,7.5,2,10296,580,282,0.503181612,75004,4468
1386,HOT,SM,JUMPING BEANS ACTIVE,0.5,3164.03,352,1620.322,0,7.5,2,5342,234,91,0.512107028,11602,562
1386,HOT,SM,LEE DENIM,1,2010.14,144,824.89,0,7.5,2,576,18,11,0.410364452,4768,149
1386,HOT,SM,LEVI DENIM,1,13140.31,550,6676.47,0,7.5,2,9968,240,30,0.508090753,21878,555
1386,HOT,SM,LICENSED CHARACTER - JBD,0,21209.23,2449,9734.42,0,7.5,2,18700,763,363,0.458970929,54056,2917
1386,HOT,SM,NIKE,3,13988.48,744,8086.05,0,7.5,2,6802,254,220,0.578050653,42156,1549
1386,HOT,SM,OSHKOSH,0.5,-22.92,-2,-0.92,0,7.5,2,68,2,9,0.040139616,0,0
1386,HOT,SM,OUTERWEAR,0,2380.12,119,1096,0,7.5,2,0,0,13,0.460480984,6792,121
1386,HOT,SM,SONOMA,0,13324.49,1538,6730.812,0,7.5,2,3656,182,167,0.505145938,40958,1951
1386,HOT,SM,SONOMA DENIM,0,7400,618,2838.196,0,7.5,2,6110,235,22,0.38354,13598,523
1386,HOT,SM,SWIMWEAR,0,1766.87,174,748.37,0,7.5,2,0,0,24,0.423556911,5076,198
1388,MILD,SM,ADIDAS,1.5,-10.35,0,-6.45,0,7.5,2,24,1,5,0.623188406,0,0
1388,MILD,SM,CARTERS,0,6241.46,649,2140.91,0,7.5,2,3200,146,103,0.343014295,16514,761
1388,MILD,SM,CHAPS,0,170.82,11,93.79,0,7.5,2,464,16,14,0.549057487,0,0
1388,MILD,SM,HURLEY - HAWK,0.5,8404.02,496,4304.602,0,7.5,2,7858,258,112,0.512207491,18276,615
1388,MILD,SM,JUMPING BEANS,0,30057.16,4358,15553.59,0,7.5,2,12450,683,307,0.517467053,92180,5198
1388,MILD,SM,JUMPING BEANS ACTIVE,1,3735.54,378,2113.941,0,7.5,2,5330,208,89,0.565899709,11460,526
1388,MILD,SM,LEE DENIM,1,797.11,49,385.11,0,7.5,2,56,2,9,0.483132817,1856,58
1388,MILD,SM,LEVI DENIM,1,6040.92,260,2969.97,0,7.5,2,9072,222,24,0.491642002,8348,216
1388,MILD,SM,LICENSED CHARACTER - JBD,0,15516.19,1521,7882.673,0,7.5,2,16174,652,341,0.508028904,37220,1780
1388,MILD,SM,NIKE,2,11689.4,592,6923.78,0,7.5,2,6890,223,159,0.592312694,26610,934
1388,MILD,SM,OSHKOSH,0.5,-16.49,-1,13.16,0,7.5,2,96,4,13,-0.79805943,0,0
1388,MILD,SM,OUTERWEAR,0,3343.85,122,1723.85,0,7.5,2,720,12,16,0.515528508,10244,148
1388,MILD,SM,SONOMA,0,15849.93,1742,8078.46,0,7.5,2,4840,242,176,0.50968427,43852,2049
1388,MILD,SM,SONOMA DENIM,0,4951.19,391,2060.424,0,7.5,2,5330,205,23,0.416147229,8866,341
1388,MILD,SM,SWIMWEAR,0,1547.29,140,738.24,0,7.5,2,0,0,27,0.477118058,3946,155
1389,MILD,SM,ADIDAS,1.5,-47.73,-1,-15.13,0,7.5,2,0,0,6,0.31699141,0,0
1389,MILD,SM,CARTERS,0,5017.04,539,1592.11,0,7.5,2,2558,115,102,0.317340504,14580,670
1389,MILD,SM,CHAPS,0,16.35,5,-27.17,0,7.5,2,462,16,10,-1.6617737,0,0
1389,MILD,SM,HURLEY - HAWK,0.5,10193.76,624,5227.879,0,7.5,2,6858,228,112,0.512850901,25072,876
1389,MILD,SM,JUMPING BEANS,0,31556.63,4608,16169.422,0,7.5,2,16184,868,286,0.512393814,97576,5485
1389,MILD,SM,JUMPING BEANS ACTIVE,1,4513.5,464,2423.703,0,7.5,2,5758,218,91,0.536989698,12822,601
1389,MILD,SM,LEE DENIM,1,730.41,44,366.16,0,7.5,2,32,1,9,0.501307485,2108,68
1389,MILD,SM,LEVI DENIM,1,7140.82,310,3491.75,0,7.5,2,9342,229,21,0.488984458,8246,211
1389,MILD,SM,LICENSED CHARACTER - JBD,0,23914.9,2355,11813.877,0,7.5,2,23714,912,349,0.493996504,55290,2639
1389,MILD,SM,NIKE,2,14311.1,692,8491.44,0,7.5,2,5876,189,163,0.593346423,30246,1042
