Store,Climate,VSG,Category,Space,Sales,Units,Profit,Exit_Flag,Future_Space,Entry_Space,BOH $,BOH Units,CC Count w/ BOH,Profit %,Receipts  $,Receipts Units
636,NONE,ST,CHILDRENS DRESS CASUAL,35.26086957,40099,40099,40099,0,500,0,0,0,0,0,0,0
638,NONE,ST,CHILDRENS DRESS CASUAL,45.5625,23816,23816,23816,0,500,0,0,0,0,0,0,0
639,NONE,ST,CHILDRENS DRESS CASUAL,44.91666667,61169.5,61169.5,61169.5,0,500,0,0,0,0,0,0,0
640,NONE,ST,CHILDRENS DRESS CASUAL,49.74747475,37859.5,37859.5,37859.5,0,500,0,0,0,0,0,0,0
641,NONE,ST,CHILDRENS DRESS CASUAL,49.97159091,39162,39162,39162,0,500,0,0,0,0,0,0,0
642,NONE,ST,CHILDRENS DRESS CASUAL,45.22375691,33431.5,33431.5,33431.5,0,500,0,0,0,0,0,0,0
643,NONE,ST,CHILDRENS DRESS CASUAL,44.8,42466,42466,42466,0,500,0,0,0,0,0,0,0
644,NONE,ST,CHILDRENS DRESS CASUAL,44.89714286,38722.5,38722.5,38722.5,0,500,0,0,0,0,0,0,0
645,NONE,ST,CHILDRENS DRESS CASUAL,50,33472,33472,33472,0,500,0,0,0,0,0,0,0
646,NONE,ST,CHILDRENS DRESS CASUAL,49.74226804,29074,29074,29074,0,500,0,0,0,0,0,0,0
647,NONE,ST,CHILDRENS DRESS CASUAL,50.47222222,41083,41083,41083,0,500,0,0,0,0,0,0,0
648,NONE,ST,CHILDRENS DRESS CASUAL,49.75,43718,43718,43718,0,500,0,0,0,0,0,0,0
649,NONE,ST,CHILDRENS DRESS CASUAL,55,25145.5,25145.5,25145.5,0,500,0,0,0,0,0,0,0
650,NONE,ST,CHILDRENS DRESS CASUAL,50.33519553,40291.5,40291.5,40291.5,0,500,0,0,0,0,0,0,0
652,NONE,ST,CHILDRENS DRESS CASUAL,45.32142857,44775,44775,44775,0,500,0,0,0,0,0,0,0
653,NONE,ST,CHILDRENS DRESS CASUAL,55.55,21835.5,21835.5,21835.5,0,500,0,0,0,0,0,0,0
654,NONE,ST,CHILDRENS DRESS CASUAL,39.89071038,27283,27283,27283,0,500,0,0,0,0,0,0,0
655,NONE,ST,CHILDRENS DRESS CASUAL,49.59064327,40051,40051,40051,0,500,0,0,0,0,0,0,0
656,NONE,ST,CHILDRENS DRESS CASUAL,54.34375,45507,45507,45507,0,500,0,0,0,0,0,0,0
657,NONE,ST,CHILDRENS DRESS CASUAL,60,29332,29332,29332,0,500,0,0,0,0,0,0,0
658,NONE,ST,CHILDRENS DRESS CASUAL,55.50268817,21738.5,21738.5,21738.5,0,500,0,0,0,0,0,0,0
659,NONE,ST,CHILDRENS DRESS CASUAL,39.97260274,20089,20089,20089,0,500,0,0,0,0,0,0,0
660,NONE,ST,CHILDRENS DRESS CASUAL,50.12820513,39828.5,39828.5,39828.5,0,500,0,0,0,0,0,0,0
661,NONE,ST,CHILDRENS DRESS CASUAL,50.18817204,45546.5,45546.5,45546.5,0,500,0,0,0,0,0,0,0
662,NONE,ST,CHILDRENS DRESS CASUAL,45.22959184,37992,37992,37992,0,500,0,0,0,0,0,0,0
663,NONE,ST,CHILDRENS DRESS CASUAL,49.53271028,33519.5,33519.5,33519.5,0,500,0,0,0,0,0,0,0
664,NONE,ST,CHILDRENS DRESS CASUAL,50,31846.5,31846.5,31846.5,0,500,0,0,0,0,0,0,0
665,NONE,ST,CHILDRENS DRESS CASUAL,55,31479,31479,31479,0,500,0,0,0,0,0,0,0
667,NONE,ST,CHILDRENS DRESS CASUAL,45.05202312,30982.5,30982.5,30982.5,0,500,0,0,0,0,0,0,0
668,NONE,ST,CHILDRENS DRESS CASUAL,44.73988439,34032.5,34032.5,34032.5,0,500,0,0,0,0,0,0,0
669,NONE,ST,CHILDRENS DRESS CASUAL,40.25287356,49655,49655,49655,0,500,0,0,0,0,0,0,0
671,NONE,ST,CHILDRENS DRESS CASUAL,50.24590164,37311.5,37311.5,37311.5,0,500,0,0,0,0,0,0,0
672,NONE,ST,CHILDRENS DRESS CASUAL,45.09836066,46252.5,46252.5,46252.5,0,500,0,0,0,0,0,0,0
673,NONE,ST,CHILDRENS DRESS CASUAL,54.84722222,32209.5,32209.5,32209.5,0,500,0,0,0,0,0,0,0
674,NONE,ST,CHILDRENS DRESS CASUAL,49.3575419,44706.5,44706.5,44706.5,0,500,0,0,0,0,0,0,0
675,NONE,ST,CHILDRENS DRESS CASUAL,49.75845411,20840.5,20840.5,20840.5,0,500,0,0,0,0,0,0,0
677,NONE,ST,CHILDRENS DRESS CASUAL,49.875,32280,32280,32280,0,500,0,0,0,0,0,0,0
678,NONE,ST,CHILDRENS DRESS CASUAL,45.46153846,26863,26863,26863,0,500,0,0,0,0,0,0,0
679,NONE,ST,CHILDRENS DRESS CASUAL,49.25,29890,29890,29890,0,500,0,0,0,0,0,0,0
680,NONE,ST,CHILDRENS DRESS CASUAL,50,37391,37391,37391,0,500,0,0,0,0,0,0,0
681,NONE,ST,CHILDRENS DRESS CASUAL,45.4137931,40457.5,40457.5,40457.5,0,500,0,0,0,0,0,0,0
682,NONE,ST,CHILDRENS DRESS CASUAL,45.08881579,18816.5,18816.5,18816.5,0,500,0,0,0,0,0,0,0
683,NONE,ST,CHILDRENS DRESS CASUAL,44.92819149,25977.5,25977.5,25977.5,0,500,0,0,0,0,0,0,0
685,NONE,ST,CHILDRENS DRESS CASUAL,49.86910995,30385.5,30385.5,30385.5,0,500,0,0,0,0,0,0,0
686,NONE,ST,CHILDRENS DRESS CASUAL,45.18529412,46619,46619,46619,0,500,0,0,0,0,0,0,0
687,NONE,ST,CHILDRENS DRESS CASUAL,55.28061224,22564,22564,22564,0,500,0,0,0,0,0,0,0
688,NONE,ST,CHILDRENS DRESS CASUAL,45.425,29016.5,29016.5,29016.5,0,500,0,0,0,0,0,0,0
689,NONE,ST,CHILDRENS DRESS CASUAL,50.74585635,48730.5,48730.5,48730.5,0,500,0,0,0,0,0,0,0
690,NONE,ST,CHILDRENS DRESS CASUAL,55.71989529,30513,30513,30513,0,500,0,0,0,0,0,0,0
691,NONE,ST,CHILDRENS DRESS CASUAL,54.44723618,37732,37732,37732,0,500,0,0,0,0,0,0,0
692,NONE,ST,CHILDRENS DRESS CASUAL,50.16216216,39201.5,39201.5,39201.5,0,500,0,0,0,0,0,0,0
693,NONE,ST,CHILDRENS DRESS CASUAL,59.71014493,31669,31669,31669,0,500,0,0,0,0,0,0,0
694,NONE,ST,CHILDRENS DRESS CASUAL,40.45714286,46786,46786,46786,0,500,0,0,0,0,0,0,0
695,NONE,ST,CHILDRENS DRESS CASUAL,44.79888268,37527,37527,37527,0,500,0,0,0,0,0,0,0
696,NONE,ST,CHILDRENS DRESS CASUAL,54.91223404,14295,14295,14295,0,500,0,0,0,0,0,0,0
697,NONE,ST,CHILDRENS DRESS CASUAL,55.28061224,27687,27687,27687,0,500,0,0,0,0,0,0,0
698,NONE,ST,CHILDRENS DRESS CASUAL,55.55,28065,28065,28065,0,500,0,0,0,0,0,0,0
699,NONE,ST,CHILDRENS DRESS CASUAL,45.22959184,34670,34670,34670,0,500,0,0,0,0,0,0,0
700,NONE,ST,CHILDRENS DRESS CASUAL,49.49748744,34575,34575,34575,0,500,0,0,0,0,0,0,0
701,NONE,ST,CHILDRENS DRESS CASUAL,50,48731,48731,48731,0,500,0,0,0,0,0,0,0
702,NONE,ST,CHILDRENS DRESS CASUAL,44.71875,59599,59599,59599,0,500,0,0,0,0,0,0,0
703,NONE,ST,CHILDRENS DRESS CASUAL,60,22441.5,22441.5,22441.5,0,500,0,0,0,0,0,0,0
704,NONE,ST,CHILDRENS DRESS CASUAL,45.04864865,37589.5,37589.5,37589.5,0,500,0,0,0,0,0,0,0
705,NONE,ST,CHILDRENS DRESS CASUAL,35.37086093,28337.5,28337.5,28337.5,0,500,0,0,0,0,0,0,0
706,NONE,ST,CHILDRENS DRESS CASUAL,55,23328,23328,23328,0,500,0,0,0,0,0,0,0
707,NONE,ST,CHILDRENS DRESS CASUAL,50,45019.5,45019.5,45019.5,0,500,0,0,0,0,0,0,0
708,NONE,ST,CHILDRENS DRESS CASUAL,50,24389.5,24389.5,24389.5,0,500,0,0,0,0,0,0,0
709,NONE,ST,CHILDRENS DRESS CASUAL,54.72222222,32366.5,32366.5,32366.5,0,500,0,0,0,0,0,0,0
710,NONE,ST,CHILDRENS DRESS CASUAL,49.25,34384.5,34384.5,34384.5,0,500,0,0,0,0,0,0,0
711,NONE,ST,CHILDRENS DRESS CASUAL,45.37292818,25488.5,25488.5,25488.5,0,500,0,0,0,0,0,0,0
712,NONE,ST,CHILDRENS DRESS CASUAL,55.40526316,25308,25308,25308,0,500,0,0,0,0,0,0,0
713,NONE,ST,CHILDRENS DRESS CASUAL,54.72222222,54783,54783,54783,0,500,0,0,0,0,0,0,0
714,NONE,ST,CHILDRENS DRESS CASUAL,35,26061,26061,26061,0,500,0,0,0,0,0,0,0
715,NONE,ST,CHILDRENS DRESS CASUAL,54.175,46668.5,46668.5,46668.5,0,500,0,0,0,0,0,0,0
716,NONE,ST,CHILDRENS DRESS CASUAL,49.25,28764.5,28764.5,28764.5,0,500,0,0,0,0,0,0,0
717,NONE,ST,CHILDRENS DRESS CASUAL,59.1,27742.5,27742.5,27742.5,0,500,0,0,0,0,0,0,0
718,NONE,ST,CHILDRENS DRESS CASUAL,55.14784946,20311.5,20311.5,20311.5,0,500,0,0,0,0,0,0,0
719,NONE,ST,CHILDRENS DRESS CASUAL,54.7849162,25117,25117,25117,0,500,0,0,0,0,0,0,0
720,NONE,ST,CHILDRENS DRESS CASUAL,55.85051546,30896,30896,30896,0,500,0,0,0,0,0,0,0
721,NONE,ST,CHILDRENS DRESS CASUAL,54.56349206,32861.5,32861.5,32861.5,0,500,0,0,0,0,0,0,0
722,NONE,ST,CHILDRENS DRESS CASUAL,40.22857143,39577.5,39577.5,39577.5,0,500,0,0,0,0,0,0,0
723,NONE,ST,CHILDRENS DRESS CASUAL,60,20892.5,20892.5,20892.5,0,500,0,0,0,0,0,0,0
724,NONE,ST,CHILDRENS DRESS CASUAL,44.76315789,35704,35704,35704,0,500,0,0,0,0,0,0,0
725,NONE,ST,CHILDRENS DRESS CASUAL,70,67377,67377,67377,0,500,0,0,0,0,0,0,0
726,NONE,ST,CHILDRENS DRESS CASUAL,50.12820513,40085.5,40085.5,40085.5,0,500,0,0,0,0,0,0,0
727,NONE,ST,CHILDRENS DRESS CASUAL,45.45685279,29338.5,29338.5,29338.5,0,500,0,0,0,0,0,0,0
728,NONE,ST,CHILDRENS DRESS CASUAL,50,27723,27723,27723,0,500,0,0,0,0,0,0,0
729,NONE,ST,CHILDRENS DRESS CASUAL,54.55163043,34754.5,34754.5,34754.5,0,500,0,0,0,0,0,0,0
730,NONE,ST,CHILDRENS DRESS CASUAL,54.45,27674.5,27674.5,27674.5,0,500,0,0,0,0,0,0,0
731,NONE,ST,CHILDRENS DRESS CASUAL,45.52941176,50656.5,50656.5,50656.5,0,500,0,0,0,0,0,0,0
732,NONE,ST,CHILDRENS DRESS CASUAL,55,17296.5,17296.5,17296.5,0,500,0,0,0,0,0,0,0
733,NONE,ST,CHILDRENS DRESS CASUAL,40,38999,38999,38999,0,500,0,0,0,0,0,0,0
734,NONE,ST,CHILDRENS DRESS CASUAL,45.22959184,36177,36177,36177,0,500,0,0,0,0,0,0,0
735,NONE,ST,CHILDRENS DRESS CASUAL,55,33517,33517,33517,0,500,0,0,0,0,0,0,0
736,NONE,ST,CHILDRENS DRESS CASUAL,50,31840.5,31840.5,31840.5,0,500,0,0,0,0,0,0,0
737,NONE,ST,CHILDRENS DRESS CASUAL,54.72636816,39646,39646,39646,0,500,0,0,0,0,0,0,0
738,NONE,ST,CHILDRENS DRESS CASUAL,49.87309645,24569.5,24569.5,24569.5,0,500,0,0,0,0,0,0,0
739,NONE,ST,CHILDRENS DRESS CASUAL,55.21153846,18881.5,18881.5,18881.5,0,500,0,0,0,0,0,0,0
740,NONE,ST,CHILDRENS DRESS CASUAL,50.25510204,44121.5,44121.5,44121.5,0,500,0,0,0,0,0,0,0
741,NONE,ST,CHILDRENS DRESS CASUAL,45.04972376,32227.5,32227.5,32227.5,0,500,0,0,0,0,0,0,0
742,NONE,ST,CHILDRENS DRESS CASUAL,50.39267016,30120.5,30120.5,30120.5,0,500,0,0,0,0,0,0,0
743,NONE,ST,CHILDRENS DRESS CASUAL,49.74747475,37244.5,37244.5,37244.5,0,500,0,0,0,0,0,0,0
744,NONE,ST,CHILDRENS DRESS CASUAL,45.46153846,24254,24254,24254,0,500,0,0,0,0,0,0,0
745,NONE,ST,CHILDRENS DRESS CASUAL,55.28061224,36124.5,36124.5,36124.5,0,500,0,0,0,0,0,0,0
746,NONE,ST,CHILDRENS DRESS CASUAL,54.175,38060,38060,38060,0,500,0,0,0,0,0,0,0
747,NONE,ST,CHILDRENS DRESS CASUAL,65,39670.5,39670.5,39670.5,0,500,0,0,0,0,0,0,0
748,NONE,ST,CHILDRENS DRESS CASUAL,59.55,28097,28097,28097,0,500,0,0,0,0,0,0,0
749,NONE,ST,CHILDRENS DRESS CASUAL,50.91176471,18733,18733,18733,0,500,0,0,0,0,0,0,0
752,NONE,ST,CHILDRENS DRESS CASUAL,34.48958333,24233.5,24233.5,24233.5,0,500,0,0,0,0,0,0,0
753,NONE,ST,CHILDRENS DRESS CASUAL,50.25510204,39241.5,39241.5,39241.5,0,500,0,0,0,0,0,0,0
755,NONE,ST,CHILDRENS DRESS CASUAL,49.75845411,31044.5,31044.5,31044.5,0,500,0,0,0,0,0,0,0
756,NONE,ST,CHILDRENS DRESS CASUAL,45.46153846,32682,32682,32682,0,500,0,0,0,0,0,0,0
757,NONE,ST,CHILDRENS DRESS CASUAL,50,31411,31411,31411,0,500,0,0,0,0,0,0,0
758,NONE,ST,CHILDRENS DRESS CASUAL,50.6443299,42576.5,42576.5,42576.5,0,500,0,0,0,0,0,0,0
759,NONE,ST,CHILDRENS DRESS CASUAL,30,21718,21718,21718,0,500,0,0,0,0,0,0,0
760,NONE,ST,CHILDRENS DRESS CASUAL,49.74747475,16339.5,16339.5,16339.5,0,500,0,0,0,0,0,0,0
761,NONE,ST,CHILDRENS DRESS CASUAL,50.51282051,29411,29411,29411,0,500,0,0,0,0,0,0,0
762,NONE,ST,CHILDRENS DRESS CASUAL,35.09395973,32039.5,32039.5,32039.5,0,500,0,0,0,0,0,0,0
763,NONE,ST,CHILDRENS DRESS CASUAL,49.87244898,36296.5,36296.5,36296.5,0,500,0,0,0,0,0,0,0
765,NONE,ST,CHILDRENS DRESS CASUAL,55,31288.5,31288.5,31288.5,0,500,0,0,0,0,0,0,0
766,NONE,ST,CHILDRENS DRESS CASUAL,59.7,34637,34637,34637,0,500,0,0,0,0,0,0,0
767,NONE,ST,CHILDRENS DRESS CASUAL,49.5,35353,35353,35353,0,500,0,0,0,0,0,0,0
768,NONE,ST,CHILDRENS DRESS CASUAL,55,36428,36428,36428,0,500,0,0,0,0,0,0,0
769,NONE,ST,CHILDRENS DRESS CASUAL,50.12953368,55657,55657,55657,0,500,0,0,0,0,0,0,0
770,NONE,ST,CHILDRENS DRESS CASUAL,49.25,30297.5,30297.5,30297.5,0,500,0,0,0,0,0,0,0
771,NONE,ST,CHILDRENS DRESS CASUAL,54.86585366,24179.5,24179.5,24179.5,0,500,0,0,0,0,0,0,0
772,NONE,ST,CHILDRENS DRESS CASUAL,49.49748744,31247,31247,31247,0,500,0,0,0,0,0,0,0
773,NONE,ST,CHILDRENS DRESS CASUAL,55.27227723,23921.5,23921.5,23921.5,0,500,0,0,0,0,0,0,0
774,NONE,ST,CHILDRENS DRESS CASUAL,54.91223404,32716,32716,32716,0,500,0,0,0,0,0,0,0
775,NONE,ST,CHILDRENS DRESS CASUAL,49.8,44802,44802,44802,0,500,0,0,0,0,0,0,0
776,NONE,ST,CHILDRENS DRESS CASUAL,54.47894737,35605,35605,35605,0,500,0,0,0,0,0,0,0
777,NONE,ST,CHILDRENS DRESS CASUAL,45.47368421,54529,54529,54529,0,500,0,0,0,0,0,0,0
778,NONE,ST,CHILDRENS DRESS CASUAL,50.45698925,39194,39194,39194,0,500,0,0,0,0,0,0,0
779,NONE,ST,CHILDRENS DRESS CASUAL,54.40860215,26915,26915,26915,0,500,0,0,0,0,0,0,0
780,NONE,ST,CHILDRENS DRESS CASUAL,45.23195876,31001.5,31001.5,31001.5,0,500,0,0,0,0,0,0,0
781,NONE,ST,CHILDRENS DRESS CASUAL,65.05416667,56286.5,56286.5,56286.5,0,500,0,0,0,0,0,0,0
782,NONE,ST,CHILDRENS DRESS CASUAL,55.40857143,60601.5,60601.5,60601.5,0,500,0,0,0,0,0,0,0
783,NONE,ST,CHILDRENS DRESS CASUAL,54.175,28648.5,28648.5,28648.5,0,500,0,0,0,0,0,0,0
784,NONE,ST,CHILDRENS DRESS CASUAL,54.91223404,22198.5,22198.5,22198.5,0,500,0,0,0,0,0,0,0
785,NONE,ST,CHILDRENS DRESS CASUAL,54.73809524,27047,27047,27047,0,500,0,0,0,0,0,0,0
786,NONE,ST,CHILDRENS DRESS CASUAL,55,26125.5,26125.5,26125.5,0,500,0,0,0,0,0,0,0
787,NONE,ST,CHILDRENS DRESS CASUAL,54.725,34877.5,34877.5,34877.5,0,500,0,0,0,0,0,0,0
788,NONE,ST,CHILDRENS DRESS CASUAL,55,25163.5,25163.5,25163.5,0,500,0,0,0,0,0,0,0
789,NONE,ST,CHILDRENS DRESS CASUAL,55.02925532,21335.5,21335.5,21335.5,0,500,0,0,0,0,0,0,0
790,NONE,ST,CHILDRENS DRESS CASUAL,49.86842105,41794.5,41794.5,41794.5,0,500,0,0,0,0,0,0,0
795,NONE,ST,CHILDRENS DRESS CASUAL,50.25510204,50690,50690,50690,0,500,0,0,0,0,0,0,0
796,NONE,ST,CHILDRENS DRESS CASUAL,50.02631579,22785,22785,22785,0,500,0,0,0,0,0,0,0
797,NONE,ST,CHILDRENS DRESS CASUAL,55.02894737,35594.5,35594.5,35594.5,0,500,0,0,0,0,0,0,0
798,NONE,ST,CHILDRENS DRESS CASUAL,49.75,23918,23918,23918,0,500,0,0,0,0,0,0,0
799,NONE,ST,CHILDRENS DRESS CASUAL,60,24632,24632,24632,0,500,0,0,0,0,0,0,0
951,NONE,ST,CHILDRENS DRESS CASUAL,55,33922.5,33922.5,33922.5,0,500,0,0,0,0,0,0,0
952,NONE,ST,CHILDRENS DRESS CASUAL,49.75,24964.5,24964.5,24964.5,0,500,0,0,0,0,0,0,0
953,NONE,ST,CHILDRENS DRESS CASUAL,55,26440,26440,26440,0,500,0,0,0,0,0,0,0
954,NONE,ST,CHILDRENS DRESS CASUAL,50,29835.5,29835.5,29835.5,0,500,0,0,0,0,0,0,0
955,NONE,ST,CHILDRENS DRESS CASUAL,54.725,35428,35428,35428,0,500,0,0,0,0,0,0,0
956,NONE,ST,CHILDRENS DRESS CASUAL,45.14917127,55555,55555,55555,0,500,0,0,0,0,0,0,0
957,NONE,ST,CHILDRENS DRESS CASUAL,49.73684211,34846.5,34846.5,34846.5,0,500,0,0,0,0,0,0,0
958,NONE,ST,CHILDRENS DRESS CASUAL,54.725,38237,38237,38237,0,500,0,0,0,0,0,0,0
960,NONE,ST,CHILDRENS DRESS CASUAL,50,36493.5,36493.5,36493.5,0,500,0,0,0,0,0,0,0
962,NONE,ST,CHILDRENS DRESS CASUAL,50,38679,38679,38679,0,500,0,0,0,0,0,0,0
963,NONE,ST,CHILDRENS DRESS CASUAL,45.23823529,38071,38071,38071,0,500,0,0,0,0,0,0,0
964,NONE,ST,CHILDRENS DRESS CASUAL,45.34615385,33948.5,33948.5,33948.5,0,500,0,0,0,0,0,0,0
967,NONE,ST,CHILDRENS DRESS CASUAL,49.74093264,33362.5,33362.5,33362.5,0,500,0,0,0,0,0,0,0
968,NONE,ST,CHILDRENS DRESS CASUAL,59.7,20653,20653,20653,0,500,0,0,0,0,0,0,0
969,NONE,ST,CHILDRENS DRESS CASUAL,55.42091837,27241,27241,27241,0,500,0,0,0,0,0,0,0
970,NONE,ST,CHILDRENS DRESS CASUAL,49.87437186,47039,47039,47039,0,500,0,0,0,0,0,0,0
971,NONE,ST,CHILDRENS DRESS CASUAL,50.38659794,31468.5,31468.5,31468.5,0,500,0,0,0,0,0,0,0
973,NONE,ST,CHILDRENS DRESS CASUAL,49.75,45827,45827,45827,0,500,0,0,0,0,0,0,0
974,NONE,ST,CHILDRENS DRESS CASUAL,49.74747475,27115,27115,27115,0,500,0,0,0,0,0,0,0
975,NONE,ST,CHILDRENS DRESS CASUAL,50,37123.5,37123.5,37123.5,0,500,0,0,0,0,0,0,0
976,NONE,ST,CHILDRENS DRESS CASUAL,35.2483871,26629.5,26629.5,26629.5,0,500,0,0,0,0,0,0,0
977,NONE,ST,CHILDRENS DRESS CASUAL,39.84530387,29400.5,29400.5,29400.5,0,500,0,0,0,0,0,0,0
978,NONE,ST,CHILDRENS DRESS CASUAL,50.25380711,42142,42142,42142,0,500,0,0,0,0,0,0,0
980,NONE,ST,CHILDRENS DRESS CASUAL,45.11968085,38711.5,38711.5,38711.5,0,500,0,0,0,0,0,0,0
981,NONE,ST,CHILDRENS DRESS CASUAL,40.55555556,29454.5,29454.5,29454.5,0,500,0,0,0,0,0,0,0
982,NONE,ST,CHILDRENS DRESS CASUAL,49.75,34602,34602,34602,0,500,0,0,0,0,0,0,0
983,NONE,ST,CHILDRENS DRESS CASUAL,50.12562814,28522.5,28522.5,28522.5,0,500,0,0,0,0,0,0,0
985,NONE,ST,CHILDRENS DRESS CASUAL,45.46153846,39974.5,39974.5,39974.5,0,500,0,0,0,0,0,0,0
986,NONE,ST,CHILDRENS DRESS CASUAL,39.91666667,22772.5,22772.5,22772.5,0,500,0,0,0,0,0,0,0
987,NONE,ST,CHILDRENS DRESS CASUAL,50.25510204,31491,31491,31491,0,500,0,0,0,0,0,0,0
988,NONE,ST,CHILDRENS DRESS CASUAL,54.85969388,29355.5,29355.5,29355.5,0,500,0,0,0,0,0,0,0
989,NONE,ST,CHILDRENS DRESS CASUAL,54.175,33320,33320,33320,0,500,0,0,0,0,0,0,0
990,NONE,ST,CHILDRENS DRESS CASUAL,50,35264,35264,35264,0,500,0,0,0,0,0,0,0
991,NONE,ST,CHILDRENS DRESS CASUAL,55,23947,23947,23947,0,500,0,0,0,0,0,0,0
992,NONE,ST,CHILDRENS DRESS CASUAL,49.74285714,25277,25277,25277,0,500,0,0,0,0,0,0,0
993,NONE,ST,CHILDRENS DRESS CASUAL,40.02684564,21982,21982,21982,0,500,0,0,0,0,0,0,0
994,NONE,ST,CHILDRENS DRESS CASUAL,34.90540541,23536.5,23536.5,23536.5,0,500,0,0,0,0,0,0,0
995,NONE,ST,CHILDRENS DRESS CASUAL,39.75675676,20644,20644,20644,0,500,0,0,0,0,0,0,0
996,NONE,ST,CHILDRENS DRESS CASUAL,55.29255319,31323.5,31323.5,31323.5,0,500,0,0,0,0,0,0,0
997,NONE,ST,CHILDRENS DRESS CASUAL,50,28702,28702,28702,0,500,0,0,0,0,0,0,0
998,NONE,ST,CHILDRENS DRESS CASUAL,44.90753425,20569,20569,20569,0,500,0,0,0,0,0,0,0
1002,NONE,ST,CHILDRENS DRESS CASUAL,50,28674,28674,28674,0,500,0,0,0,0,0,0,0
1003,NONE,ST,CHILDRENS DRESS CASUAL,55,28138.5,28138.5,28138.5,0,500,0,0,0,0,0,0,0
1004,NONE,ST,CHILDRENS DRESS CASUAL,55.48351648,36408,36408,36408,0,500,0,0,0,0,0,0,0
1005,NONE,ST,CHILDRENS DRESS CASUAL,59.7,33615.5,33615.5,33615.5,0,500,0,0,0,0,0,0,0
1006,NONE,ST,CHILDRENS DRESS CASUAL,50,36731.5,36731.5,36731.5,0,500,0,0,0,0,0,0,0
1007,NONE,ST,CHILDRENS DRESS CASUAL,34.92758621,26445.5,26445.5,26445.5,0,500,0,0,0,0,0,0,0
1008,NONE,ST,CHILDRENS DRESS CASUAL,40.24657534,22379,22379,22379,0,500,0,0,0,0,0,0,0
1009,NONE,ST,CHILDRENS DRESS CASUAL,55.27363184,28360.5,28360.5,28360.5,0,500,0,0,0,0,0,0,0
1010,NONE,ST,CHILDRENS DRESS CASUAL,59.71727749,31999.5,31999.5,31999.5,0,500,0,0,0,0,0,0,0
1011,NONE,ST,CHILDRENS DRESS CASUAL,39.91891892,25290.5,25290.5,25290.5,0,500,0,0,0,0,0,0,0
1012,NONE,ST,CHILDRENS DRESS CASUAL,40.42857143,27427.5,27427.5,27427.5,0,500,0,0,0,0,0,0,0
1013,NONE,ST,CHILDRENS DRESS CASUAL,50.12315271,30947.5,30947.5,30947.5,0,500,0,0,0,0,0,0,0
1014,NONE,ST,CHILDRENS DRESS CASUAL,59.03333333,27478.5,27478.5,27478.5,0,500,0,0,0,0,0,0,0
1015,NONE,ST,CHILDRENS DRESS CASUAL,55.275,22260.5,22260.5,22260.5,0,500,0,0,0,0,0,0,0
1016,NONE,ST,CHILDRENS DRESS CASUAL,50.38071066,23420,23420,23420,0,500,0,0,0,0,0,0,0
1017,NONE,ST,CHILDRENS DRESS CASUAL,45.25714286,20763,20763,20763,0,500,0,0,0,0,0,0,0
1018,NONE,ST,CHILDRENS DRESS CASUAL,49.86772487,31248.5,31248.5,31248.5,0,500,0,0,0,0,0,0,0
1019,NONE,ST,CHILDRENS DRESS CASUAL,50,39533,39533,39533,0,500,0,0,0,0,0,0,0
1020,NONE,ST,CHILDRENS DRESS CASUAL,40.14184397,31213.5,31213.5,31213.5,0,500,0,0,0,0,0,0,0
1021,NONE,ST,CHILDRENS DRESS CASUAL,39.61643836,25141.5,25141.5,25141.5,0,500,0,0,0,0,0,0,0
1022,NONE,ST,CHILDRENS DRESS CASUAL,39.58041958,23457.5,23457.5,23457.5,0,500,0,0,0,0,0,0,0
1023,NONE,ST,CHILDRENS DRESS CASUAL,60,22352,22352,22352,0,500,0,0,0,0,0,0,0
1024,NONE,ST,CHILDRENS DRESS CASUAL,40.42857143,28999,28999,28999,0,500,0,0,0,0,0,0,0
1025,NONE,ST,CHILDRENS DRESS CASUAL,49.51456311,27721.5,27721.5,27721.5,0,500,0,0,0,0,0,0,0
1026,NONE,ST,CHILDRENS DRESS CASUAL,50.625,38470,38470,38470,0,500,0,0,0,0,0,0,0
1027,NONE,ST,CHILDRENS DRESS CASUAL,44.84589041,18738.5,18738.5,18738.5,0,500,0,0,0,0,0,0,0
1028,NONE,ST,CHILDRENS DRESS CASUAL,55.825,22163.5,22163.5,22163.5,0,500,0,0,0,0,0,0,0
1029,NONE,ST,CHILDRENS DRESS CASUAL,34.875,17157,17157,17157,0,500,0,0,0,0,0,0,0
1030,NONE,ST,CHILDRENS DRESS CASUAL,44.84589041,22725,22725,22725,0,500,0,0,0,0,0,0,0
1031,NONE,ST,CHILDRENS DRESS CASUAL,44.78795812,32858.5,32858.5,32858.5,0,500,0,0,0,0,0,0,0
1032,NONE,ST,CHILDRENS DRESS CASUAL,50.02631579,35091,35091,35091,0,500,0,0,0,0,0,0,0
1033,NONE,ST,CHILDRENS DRESS CASUAL,50.81871345,25446.5,25446.5,25446.5,0,500,0,0,0,0,0,0,0
1034,NONE,ST,CHILDRENS DRESS CASUAL,50.25,27006,27006,27006,0,500,0,0,0,0,0,0,0
1035,NONE,ST,CHILDRENS DRESS CASUAL,50.25,30359,30359,30359,0,500,0,0,0,0,0,0,0
1036,NONE,ST,CHILDRENS DRESS CASUAL,54.8537234,17648,17648,17648,0,500,0,0,0,0,0,0,0
1037,NONE,ST,CHILDRENS DRESS CASUAL,54.59895833,14448.5,14448.5,14448.5,0,500,0,0,0,0,0,0,0
